respondent_id,group,title,form,sensor,metric,raw_stimulus,raw_samples,bin_width,smoothing_label,max_time_seconds,bins_total,bins_passing,bins_failing,mean_coverage
114,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,10 The Town - Bank robbery in nun masks,525,0.5,,263.183,525,525,0,1.0
114,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,245,0.5,,122.791,245,245,0,1.0
114,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,IRON MAN,245,0.5,,122.791,245,245,0,1.0
114,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,IRON MAN,245,0.5,,122.791,245,245,0,1.0
114,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,IRON MAN,245,0.5,,122.791,245,245,0,1.0
114,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,IRON MAN,245,0.5,,122.791,245,245,0,1.0
114,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,231,0.5,,115.078,231,231,0,1.0
114,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,231,0.5,,115.078,231,231,0,1.0
114,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,231,0.5,,115.078,231,231,0,1.0
114,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,231,0.5,,115.078,231,231,0,1.0
114,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,231,0.5,,115.078,231,231,0,1.0
114,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,Abbott Elementary - S1E9 - Step Class,190,0.5,,98.99099999999999,190,190,0,1.0
114,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,Abbott Elementary - S1E9 - Step Class,190,0.5,,98.99099999999999,190,190,0,1.0
114,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,Abbott Elementary - S1E9 - Step Class,190,0.5,,98.99099999999999,190,190,0,1.0
114,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,Abbott Elementary - S1E9 - Step Class,190,0.5,,98.99099999999999,190,190,0,1.0
114,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,Abbott Elementary - S1E9 - Step Class,190,0.5,,98.99099999999999,190,190,0,1.0
43,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,09 I Am Legend - Infected encounter,236,0.5,,118.455,236,236,0,1.0
43,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,09 I Am Legend - Infected encounter,236,0.5,,118.455,236,236,0,1.0
43,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,09 I Am Legend - Infected encounter,236,0.5,,118.455,236,236,0,1.0
43,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,09 I Am Legend - Infected encounter,236,0.5,,118.455,236,236,0,1.0
43,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,09 I Am Legend - Infected encounter,236,0.5,,118.455,236,236,0,1.0
43,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,07 The Notebook,130,0.5,,65.37,130,130,0,1.0
43,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,07 The Notebook,130,0.5,,65.37,130,130,0,1.0
43,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,07 The Notebook,130,0.5,,65.37,130,130,0,1.0
43,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,07 The Notebook,130,0.5,,65.37,130,130,0,1.0
43,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,07 The Notebook,130,0.5,,65.37,130,130,0,1.0
43,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,10 The Town - Bank robbery in nun masks,527,0.5,,263.185,527,527,0,1.0
43,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,10 The Town - Bank robbery in nun masks,527,0.5,,263.185,527,527,0,1.0
43,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,10 The Town - Bank robbery in nun masks,527,0.5,,263.185,527,527,0,1.0
43,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,10 The Town - Bank robbery in nun masks,527,0.5,,263.185,527,527,0,1.0
43,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,10 The Town - Bank robbery in nun masks,527,0.5,,263.185,527,527,0,1.0
43,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,230,0.5,,115.103,230,230,0,1.0
43,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,230,0.5,,115.103,230,230,0,1.0
43,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,230,0.5,,115.103,230,230,0,1.0
43,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,230,0.5,,115.103,230,230,0,1.0
43,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,230,0.5,,115.103,230,230,0,1.0
43,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,246,0.5,,122.832,246,246,0,1.0
43,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,IRON MAN,246,0.5,,122.832,246,246,0,1.0
43,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,IRON MAN,246,0.5,,122.832,246,246,0,1.0
43,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,IRON MAN,246,0.5,,122.832,246,246,0,1.0
43,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,IRON MAN,246,0.5,,122.832,246,246,0,1.0
43,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
43,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
43,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
43,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
43,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
59,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,245,0.5,,122.793,245,245,0,1.0
59,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,IRON MAN,245,0.5,,122.793,245,245,0,1.0
59,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,IRON MAN,245,0.5,,122.793,245,245,0,1.0
59,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,IRON MAN,245,0.5,,122.793,245,245,0,1.0
59,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,IRON MAN,245,0.5,,122.793,245,245,0,1.0
59,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,07 The Notebook,131,0.5,,65.364,131,131,0,1.0
59,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,07 The Notebook,131,0.5,,65.364,131,131,0,1.0
59,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,07 The Notebook,131,0.5,,65.364,131,131,0,1.0
59,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,07 The Notebook,131,0.5,,65.364,131,131,0,1.0
59,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,07 The Notebook,131,0.5,,65.364,131,131,0,1.0
59,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.151,526,526,0,1.0
59,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.151,526,526,0,1.0
59,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.151,526,526,0,1.0
59,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.151,526,526,0,1.0
59,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.151,526,526,0,1.0
59,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,09 I Am Legend - Infected encounter,237,0.5,,118.454,237,237,0,1.0
59,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,09 I Am Legend - Infected encounter,237,0.5,,118.454,237,237,0,1.0
59,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,09 I Am Legend - Infected encounter,237,0.5,,118.454,237,237,0,1.0
59,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,09 I Am Legend - Infected encounter,237,0.5,,118.454,237,237,0,1.0
59,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,09 I Am Legend - Infected encounter,237,0.5,,118.454,237,237,0,1.0
59,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,231,0.5,,115.081,231,231,0,1.0
59,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,231,0.5,,115.081,231,231,0,1.0
59,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,231,0.5,,115.081,231,231,0,1.0
59,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,231,0.5,,115.081,231,231,0,1.0
59,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,231,0.5,,115.081,231,231,0,1.0
59,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
59,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
59,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
59,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
59,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.995,198,198,0,1.0
62,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,230,0.5,,115.108,230,230,0,1.0
62,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,230,0.5,,115.108,230,230,0,1.0
62,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,230,0.5,,115.108,230,230,0,1.0
62,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,230,0.5,,115.108,230,230,0,1.0
62,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,230,0.5,,115.108,230,230,0,1.0
62,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,09 I Am Legend - Infected encounter,234,0.5,,118.453,234,234,0,1.0
62,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,09 I Am Legend - Infected encounter,234,0.5,,118.453,234,234,0,1.0
62,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,09 I Am Legend - Infected encounter,234,0.5,,118.453,234,234,0,1.0
62,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,09 I Am Legend - Infected encounter,234,0.5,,118.453,234,234,0,1.0
62,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,09 I Am Legend - Infected encounter,234,0.5,,118.453,234,234,0,1.0
62,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,10 The Town - Bank robbery in nun masks,513,0.5,,263.228,513,513,0,1.0
62,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,10 The Town - Bank robbery in nun masks,513,0.5,,263.228,513,513,0,1.0
62,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,10 The Town - Bank robbery in nun masks,513,0.5,,263.228,513,513,0,1.0
62,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,10 The Town - Bank robbery in nun masks,513,0.5,,263.228,513,513,0,1.0
62,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,10 The Town - Bank robbery in nun masks,513,0.5,,263.228,513,513,0,1.0
62,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,07 The Notebook,131,0.5,,65.377,131,131,0,1.0
62,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,07 The Notebook,131,0.5,,65.377,131,131,0,1.0
62,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,07 The Notebook,131,0.5,,65.377,131,131,0,1.0
62,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,07 The Notebook,131,0.5,,65.377,131,131,0,1.0
62,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,07 The Notebook,131,0.5,,65.377,131,131,0,1.0
62,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,245,0.5,,122.803,245,245,0,1.0
62,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,IRON MAN,245,0.5,,122.803,245,245,0,1.0
62,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,IRON MAN,245,0.5,,122.803,245,245,0,1.0
62,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,IRON MAN,245,0.5,,122.803,245,245,0,1.0
62,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,IRON MAN,245,0.5,,122.803,245,245,0,1.0
62,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
62,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
62,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
62,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
62,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
63,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,246,0.5,,122.766,246,246,0,1.0
63,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,IRON MAN,246,0.5,,122.766,246,246,0,1.0
63,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,IRON MAN,246,0.5,,122.766,246,246,0,1.0
63,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,IRON MAN,246,0.5,,122.766,246,246,0,1.0
63,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,IRON MAN,246,0.5,,122.766,246,246,0,1.0
63,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,09 I Am Legend - Infected encounter,237,0.5,,118.457,237,237,0,1.0
63,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,09 I Am Legend - Infected encounter,237,0.5,,118.457,237,237,0,1.0
63,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,09 I Am Legend - Infected encounter,237,0.5,,118.457,237,237,0,1.0
63,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,09 I Am Legend - Infected encounter,237,0.5,,118.457,237,237,0,1.0
63,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,09 I Am Legend - Infected encounter,237,0.5,,118.457,237,237,0,1.0
63,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.148,526,526,0,1.0
63,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.148,526,526,0,1.0
63,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.148,526,526,0,1.0
63,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.148,526,526,0,1.0
63,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.148,526,526,0,1.0
63,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,07 The Notebook,130,0.5,,65.374,130,130,0,1.0
63,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,07 The Notebook,130,0.5,,65.374,130,130,0,1.0
63,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,07 The Notebook,130,0.5,,65.374,130,130,0,1.0
63,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,07 The Notebook,130,0.5,,65.374,130,130,0,1.0
63,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,07 The Notebook,130,0.5,,65.374,130,130,0,1.0
63,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,231,0.5,,115.141,231,231,0,1.0
63,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,231,0.5,,115.141,231,231,0,1.0
63,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,231,0.5,,115.141,231,231,0,1.0
63,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,231,0.5,,115.141,231,231,0,1.0
63,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,231,0.5,,115.141,231,231,0,1.0
63,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
63,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
63,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
63,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
63,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99400000000003,198,198,0,1.0
82,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,09 I Am Legend - Infected encounter,237,0.5,,118.456,237,237,0,1.0
82,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,09 I Am Legend - Infected encounter,237,0.5,,118.456,237,237,0,1.0
82,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,09 I Am Legend - Infected encounter,237,0.5,,118.456,237,237,0,1.0
82,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,09 I Am Legend - Infected encounter,237,0.5,,118.456,237,237,0,1.0
82,C,I Am Legend,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,09 I Am Legend - Infected encounter,237,0.5,,118.456,237,237,0,1.0
82,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,231,0.5,,115.09,231,231,0,1.0
82,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,231,0.5,,115.09,231,231,0,1.0
82,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,231,0.5,,115.09,231,231,0,1.0
82,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,231,0.5,,115.09,231,231,0,1.0
82,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,231,0.5,,115.09,231,231,0,1.0
82,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.181,526,526,0,1.0
82,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.181,526,526,0,1.0
82,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.181,526,526,0,1.0
82,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.181,526,526,0,1.0
82,C,The Town,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,10 The Town - Bank robbery in nun masks,526,0.5,,263.181,526,526,0,1.0
82,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,07 The Notebook,131,0.5,,65.383,131,131,0,1.0
82,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,07 The Notebook,131,0.5,,65.383,131,131,0,1.0
82,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,07 The Notebook,131,0.5,,65.383,131,131,0,1.0
82,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,07 The Notebook,131,0.5,,65.383,131,131,0,1.0
82,C,The Notebook,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,07 The Notebook,131,0.5,,65.383,131,131,0,1.0
82,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,246,0.5,,122.771,246,246,0,1.0
82,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,IRON MAN,246,0.5,,122.771,246,246,0,1.0
82,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,IRON MAN,246,0.5,,122.771,246,246,0,1.0
82,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,IRON MAN,246,0.5,,122.771,246,246,0,1.0
82,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,IRON MAN,246,0.5,,122.771,246,246,0,1.0
82,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99599999999998,198,198,0,1.0
82,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99599999999998,198,198,0,1.0
82,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99599999999998,198,198,0,1.0
82,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99599999999998,198,198,0,1.0
82,C,Abbott Elementary,Long,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,Abbott Elementary - S1E9 - Step Class,198,0.5,,98.99599999999998,198,198,0,1.0
88,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,HOME ALONE,121,0.5,,115.119,121,121,0,1.0
88,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageThetadB,HOME ALONE,121,0.5,,115.119,121,121,0,1.0
88,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageAlphadB,HOME ALONE,121,0.5,,115.119,121,121,0,1.0
88,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageBetadB,HOME ALONE,121,0.5,,115.119,121,121,0,1.0
88,C,Home Alone,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageGammadB,HOME ALONE,121,0.5,,115.119,121,121,0,1.0
88,C,Iron Man,Short,EEG_PSD,EEG_PSD_ElectrodeClusterAverageDeltadB,IRON MAN,232,0.5,,122.8,232,232,0,1.0
